result_id,event_title,edition,edition_id,sport,sport_url,result_date,result_location,result_participants,result_format,result_detail,result_description
9681,"Two Person Keelboat (Star), Open",1960 Summer Olympics,15,Sailing,/editions/15/sports/SAL,29 August –  7 September 1960,Golfo di Napoli (Campo Azzurro),53 from 26 countries,Points awarded for placement in each race.  Best six of seven scores to count for final placement.,na,"By winning three of the first four races, and placing second in race two, the Soviet pair of Timir Pinegin and Fyodor Shutkov took a big lead, and were never challenged in winning the first Soviet gold medal in yachting. Their boat, the Tornado, had actually been built in Old Greenwich, Connecticut, in the United States. The Star boats raced on the Giallo course, as did the Flying Dutchman class. In fourth place was the Italian boat helmed by Agostino Straulino, who had won this event in 1952 and placed second in 1956, and who had won multiple World and European Championships. In 19th place the helmsman of the Thai boat was Birabongse, Prince Bhanubandh, a Thai prince who also raced Formula One cars.
"
901264,"Nanquan & Nandao, Women",2008 Summer Olympics,53,Wushu,/editions/53/sports/WSU,21 – 22 August 2008 — 19:30,"Ao Ti Zhongxin Tiyuguan, Beijing Aolinpike Gongyuan, Beijing",9 from 9 countries,na,na,"Nanquan and nandao combines two events based on wushu styles originating from southern China, such as hongjiaquan, cailifoquan and yongchungquan. The nandao event uses the dao, a curved one-sided blade. At the World Championships, both events are held separately, but these were combined for the Olympic exhibition.
This event was dominated by China’s Lin Fan. The 2007 nanquan World Champion, she clearly won both discplines, finishing half a point ahead of her competition. Reigning nandao World Champion Huang Yan Hui disappointed with a fourth place, both in her specialty and the overall ranking.
"
2030,"30 kilometres (Classical), Men",1992 Winter Olympics,44,Cross Country Skiing,/editions/44/sports/CCS,10 February 1992 — 9:45,Les Saisies,87 from 34 countries,na,Course Length: ?Height Differential: 112 mIntermediate 1: 1.9 kmIntermediate 2: 8.6 kmIntermediate 3: 15.0 kmIntermediate 4: 23.6 kmMaximum Climb: 61 mTotal Climbing: 1134 m,"This was the first men’s cross-country event in Albertville, and it was raced in the classical style. The leader through most of the race was Norway’s Bjørn Dæhlie, who was first at 1.9 km, 8.6 km, and 15 km. But he was passed at the 23.6 km checkpoint by his teammate, Vegard Ulvang. And Ulvang would then finish very strongly, winning the gold medal by 46.2 seconds over Dæhlie. The bronze medal would go to their teammate, Terje Langli, as Norway posted the first medal sweep in men’s cross-country skiing since the 1948 15 km, when Sweden won all three medals.
This was the start of quite a Winter Olympics for Ulvang. He would win four medals and three gold, adding victories in the 10 km and relay, and a silver in the pursuit. Ulvang had trained in 1991 by climbing Denali (Mt. McKinley), the tallest mountain in North America, and then traveling to Greenland, where he skied across the country. This was the first ever Olympic event for Dæhlie but he would also win four medals and three golds in Albertville, winning the pursuit, 50 km, and relay, in addition to his silver in this event. In his career he would become the most medaled Winter Olympian, eventually winning 12 medals, eight gold and four silver. Langli had competed at the 1988 Winter Olympics, but this would be his only individual Olympic medal, although he would add a gold in the relay in Albertville.
"
70825,"Uneven Bars, Women",2000 Summer Olympics,25,Artistic Gymnastics,/editions/25/sports/GAR,17 – 24 September 2000,"Sydney SuperDome, Olympic Park, Sydney, New South Wales",84 from 31 countries,na,na,"The format was the same as it had been from 1984-96, with eight gymnasts advancing from the team all-around, but no more than two per nation. Russia’s Svetlana Khorkina had been the world’s top gymnast since the 1997 Olympics and the uneven bars were her best event. Unfortunately, in the team qualifying she had fallen off the bars, scored only a 9.000, and placed 29th. But the rules now allowed teams to substitute a gymnast into the finals, as long as they had a finals qualifier, and Russia had two. Yelena Produnova led the qualifying, but Yelena Zamolodchikova had placed only eighth, and she would have to watch, as she was bypassed in favor of Khorkina. Khorkina had also fallen off the bars in the individual all-around so her form was suspect, but she returned to her norm in the uneven bars final, scoring a 9.862 to win the gold.
The other medals went to the two Chinese finalists, Ling Jie and Yun Yang. Ling had won a bronze medal on the bars at the 1999 Worlds, behind Khorkina, while Yun was best known as a one-time love interest of China’s 2008 Olympic all-around gold medalist Yang Wei. Like her teammate, Dong Fangxiao, Yun was suspected of being underage at the 2000 Olympics, but the 2010 investigation by the Fédération Internationale de Gymnastique (FIG) was inconclusive in her case.
"
925058,"Discus Throw, Handicap, Men",1900 Summer Olympics,2,Athletics,/editions/2/sports/ATH,19 July 1900,"Croix Catelan, Bois de Boulogne, Paris",3 from 2 countries,na,na,"There were only three starters, and their handicaps were fairly close, ranging from 5.5 to 8.8 metres. Sweden’s Gustaf Söderstöm won despite having the smallest handicap. He had finished sixth in the open discus throw event. Hungary’s Gyula Strausz had been 13th in the open discus and finished second in the handicap event. Swede Karl Gustaf Staaf placed third although he had not participated in the open discus throw.
"
1455,"Combined, Women",1998 Winter Olympics,46,Alpine Skiing,/editions/46/sports/ALP,16 – 17 February 1998,"Happo'one, Hakuba",29 from 17 countries,"One downhill run and two slalom runs, total time determined placement.",Gates: 32Length: 2518 mStart Altitude: 1590 mVertical Drop: 691 m,"Since the change in combined scoring in 1994, with the total time now the determining factor, the event favored slalom specialists. The event one day was delayed because of poor weather. The leader after the downhill was Katja Seizinger with Pernilla Wiberg close behind in second. This made Wiberg the favorite because she was a better slalom skier. But on the first run, Wiberg caught a tip on a gate near the finish and did not finish. Seizinger was steady in the slalom, placing fifth in that section, to win her third Olympic gold medal. She was followed by her two teammates, Martina Ertl and Hilde Gerg (winner of the slalom gold in Nagano), giving Germany only the fourth medal sweep in Olympic Alpine skiing, after Austria in 1956 men’s giant slalom, Austria in 1964 women’s downhill, and Norway in 1994 men’s combined.
"
63833,"Long Jump, Women",1988 Summer Olympics,22,Athletics,/editions/22/sports/ATH,28 – 29 September 1988,"Ol-lim-pik Ju-gyeong-gi-jang, Seoul Sports Complex, Seoul",30 from 20 countries,na,na,"The co-world record holders were Heike Drechsler-Daute (GDR) and Jackie Joyner-Kersee (USA), who had both jumped 7.45 (24-5½) – twice for Drechsler. Joyner-Kersee was 1987 World Champion while Drechsler had won that event in 1983 and was 1986 European Champion. They were solid co-favorites at the beginning of 1988. But then in June, Galina Chistyakova broke the world record twice at the Znamenskiy Memorial meet in Leningrad. Chistyakova led round one with 7.11 (23-4), but would never better that mark. Drechsler took the lead in the third round with 7.18 (23-6¾), Joyner-Kersee moving into second with 7.16 (23-6). Drechsler extended her lead in the fourth round with 7.22 (23-8¼), only to see Joyner-Kersee win the gold medal with 7.40 (24-3½) in round five.
"
90016770,"Doubles, Mixed",1988 Summer Olympics,22,Badminton,/editions/22/sports/BDM,19 September 1988,"Che-yuk-gwan, Seo-ul Dae-hak-gyo, Seoul",8 from 4 countries,Single-elimination tournament.,na,na
114759,"Sabre, Individual, Men",1996 Summer Olympics,24,Fencing,/editions/24/sports/FEN,21 July 1996,"Georgia World Congress Center, Atlanta, Georgia",43 from 20 countries,Single-elimination tournament.,na,"Russian hopes seemed to have taken a big hit with the exit of top seed and reigning World Champion Grigory Kiriyenko at the hands of Poland’s Rafał Sznajder in round 3. However the other members of the Russian team, Stanislav Pozdnyakov and Sergey Sharikov, rose to the occasion spectacularly and faced off against each other for the gold medal. Pozdnyakov opened up a big lead, Sharikov fought back to 13-12 but Pozdnyakov killed off his hopes by scoring two more hits to win the gold medal.
All three Russians were amongst the top five seeds in the competition.
There was an upset in the bronze medal match where Damien Touya of France beat the higher ranked Hungarian József Navarrete.
"
925356,"Endurance 10-15 m, Men",1900 Summer Olympics,2,Motorboating,/editions/2/sports/MBO,23 June 1900,"Bassin de la Seine, Argenteuil",3 from 1 countries,na,Distance: 72 km,na
