result_id,event_title,edition,edition_id,sport,sport_url,result_date,result_location,result_participants,result_format,result_detail,result_description
54183,"Platform, Men",1968 Summer Olympics,17,Diving,/editions/17/sports/DIV,24 – 26 October 1968,"Alberca Olímpica Francisco Márquez, Ciudad de México",35 from 17 countries,10 metre platform.,na,"Except for 1912 this event had always been won by an American at the Olympics, but in 1968 the favorite was Italian Klaus Dibiasi, the 1964 silver medalist and 1966 European Champion. Dibiasi did not disappoint, taking an early lead, holding it through qualifying, and increasing it in the final round for an easy gold medal. Dibiasi would repeat this title in 1972 and 1976 for a three-peat and was considered the greatest platform diver ever, although Greg Louganis would later challenge that assessment.
The silver medal went to Mexican diver Álvaro Gaxiola who had the support of the hometown fans. After his next-to-last dive, he was awarded 16.10 points and the Mexican fans starting booing and whistling, holding up the competition for 20 minutes with their antics. The next diver was American Keith Russell, who was in second place after eight dives, but he had to stand there and wait for the crowd to die down, and then performed his worst dive of the event, which cost him a medal. The bronze medal went to Russell’s teammate Win Young, who had won gold in this event at the 1967 Pan American Games.
"
185436,"Team, Open",1996 Summer Olympics,24,Equestrian Eventing,/editions/24/sports/EVE,21 – 24 July 1996,"Georgia International Horse Park, Conyers, Georgia",63 from 16 countries,"Four rider teams, best three scores to count for the team total.",na,"For the first time ever, the three-day individual and team events were held separately. Australia came in as the defending champions and the favorites, although one of their riders, Wendy Schaeffer, had broken her leg only two months before the Atlanta Olympics. She was able to ride, however, and would be the highest ranked Australian in the event. Australia got off to a poor start, placing only sixth in the dressage, which was led by the United States, with Great Britain second, New Zealand third, and Canada and Germany in fourth and fifth, respectively. The US team placed only fifth in the endurance phase, however, which was won by Australia who moved into first place overall, with a 61.00 point lead over the Americans, with New Zealand further back in third. Australia was again only sixth in jumping, but their lead was insurmountable, as the United States placed fourth in the jumping, and Australia defended their gold medal comfortably. The US finished second with New Zealand third. Australia would again win this event at Sydney in 2000, with Andrew Hoy competing on all three gold-medal winning teams from 1992-2000.
"
129626,"Flyweight, Freestyle (≤52 kilograms), Men",1988 Summer Olympics,22,Wrestling,/editions/22/sports/WRE,28 – 30 September 1988,"Sang-mu Che-yuk-gwan, Seongnam",30 from 30 countries,Two groups (A and B).  Double elimination tournament within each group.  Top four in each group advance to placement matches for 1st-8th place.,na,"The favorite was three-time World and six-time European Champion Valentin Yordanov of Bulgaria. He won his first three matches easily, but was injured and then badly beaten in his final two matches against Yugoslav Šaban Trstena, the defending gold medalist, and Soviet Ukrainian Volodymyr Tohuzov. Trstena advanced to his second consecutive gold medal match, where he faced Japan’s Mitsuru Sato. Sato had been runner-up at the 1986 Worlds and placed third in 1987. He easily defeated Trstena, 13-2, to win the gold medal. Tohuzov won the bronze medal by defeating Hungarian László Bíró even more easily, winning 14-1. Yordanov would win four more World Championships through 1995 but would have to wait until the 1996 Olympics to win his Olympic gold medal.
"
45767,"Singles, Women",2000 Summer Olympics,25,Tennis,/editions/25/sports/TEN,19 – 27 September 2000,"New South Wales Tennis Centre, Olympic Park, Sydney, New South Wales",64 from 33 countries,Single-elimination tournament.,na,"Venus Williams had won the 2000 Wimbledon and US Open titles and was ranked #1 in the world.  She won her first three matches in straight sets, but then needed three sets to dispatch Arantxa Sánchez Vicario in the quarter-finals and Monica Seles in the semis.  The final was much easier, with Yelena Dementyeva falling 2 and 4. Williams’ Olympic title came in the midst of a 35-match winning streak that began after she lost at the French Open and continued into October.
"
31194,"Beach Volleyball, Men",2004 Summer Olympics,26,Beach Volleyball,/editions/26/sports/VBV,14 – 25 August 2004,"Olympiaki Engatastasi Bits Volei, Olympiako Syngrotima Papaliakis Zonis Falirou, Faliro",48 from 17 countries,Top 16 teams from round-robin pools advance to single-elimination tournament.,na,"The #1 ranked team was the Brazilian pair of Emanuel Rego and Ricardo Santos. Santos had won a silver medal in Sydney, partnered by Zé Marco, but in 2002 began competing with Rego, who had stumbled at the 2000 Olympics after entering the tournament world ranked #1 with partner José Loiola. Together Rego and Ricardo had won the 2003 World Championships. They also won the gold medal in Athina, though it was not without some difficulty. In the semi-finals they were pushed to three sets by the Swiss pair of Patrick Heuscher and Stefan Kobel. But the final was a showcase for their talents, defeating the Spaniards Javier Bosma and Pablo Herrera, 21-16, 21-15. The Spanish team had been seeded only 15th, and this surprising finish was the best yet in beach volleyball by any Europeans.
"
154673,"Road Race, Individual, Women",1988 Summer Olympics,22,Cycling Road,/editions/22/sports/CRD,26 September 1988 — 9:40,"Tongil-ro Circuit, Paju",53 from 23 countries,82.0 km. (51.0 miles) mass start race.,na,"The 82 km. course was numbingly flat, allowing 45 of 53 starters to remain together for the entire race, and bring the riders to a mass sprint finish. The favorite, as she had been in every Olympic race she contested, was France’s Jeannie Longo, who was there for the sprint. A powerful rider, her only weakness was that she was not the greatest sprinter, and she was recovering from a crash a month earlier, in which she had broken her hip, and she had little chance against the entire field. Monique Knol of the Netherlands slipped thru at the end to win the gold medal. She would return in 1992 to win the bronze medal in this event at Barcelona, and the two Olympic races are the major palmares of her cycling career.
"
18566,"Half-Middleweight (≤81 kilograms), Men",2000 Summer Olympics,25,Judo,/editions/25/sports/JUD,19 September 2000 — 15:00-18:30-20:30-22:00,"Sydney Exhibition Centre, Sydney Convention and Exhibition Centre, Sydney, New South Wales (Hall 1 & 2)",37 from 37 countries,"Two single-elimination pools, with winner of each pool advanced to the final. All judoka losing to the finalists in each pool advanced to repêchage pools, with the winners of the repêchage pools earning bronze medals.",na,"The division was wide-open with nobody considered a favorite. The defending champion, Djamel Bouras (FRA), lost in the A Pool final to Japan’s Makoto Takimoto, who was little known prior to Sydney. His previous best international finish had been gold at the 1995 Asian Games. The other pool was won by Korea’s Jo In-Cheol, the 1997 World Champion, 1996 Olympic bronze medalist, and 1999 World bronze medalist. Jo was favored in the final, but the match went to hantei with Takimoto prevailing by yusei-gachi. Like many other recent Japanese judokas, Takimoto turned to mixed martial arts, with only minimal success. Jo would return to win the 2001 World Championship. His career also included golds at the 1998 Asian Games, and the 1997 and 2001 East Asian Games.
"
7013,"200 metres Backstroke, Men",1984 Summer Olympics,21,Swimming,/editions/21/sports/SWM,31 July 1984,"Olympic Swim Stadium, University of Southern California, Los Angeles, California",34 from 25 countries,na,na,"In 1982 Rick Carey had won the World Championships in this event and in 1983, he bettered John Naber’s vaunted world record from the Montréal Olympics. He improved that at the 1984 US Olympic Trials with 1:58.86 and was the clear favorite for gold in the 200 back. In the heats he bettered Naber’s Olympic record, finishing in 1:58.99 and hoped to improve in the final and set another world record. He won quite easily, finishing 1½ seconds ahead of France’s Frédéric Delcourt, but his time was disappointing to him – 2:00.23. Rather than celebrate he pouted on the medal podium, did not smile, and acted like a spoiled child. Not acknowledging them, the pro-American crowd responded with a chorus of boos, and the press went after him. In his post-race interview, he said, “I would have won no matter what. I didn’t feel good but no one can beat me. That’s not vanity or cockiness. I had control of the race al all times, feeling as bad as I did.”
Carey was so harshly criticized that he had to offer a formal apology. A few days later he came back to win the 100 backstroke and this time smiled, and let everyone know he was happy. He would also win a third gold medal in Los Angeles in the medley relay. A few weeks after the Olympics, Sergey Zabolotnov of the Soviet Union broke Carey’s world record at the Friendship Games.
"
259883,"Football, Men",2008 Summer Olympics,53,Football,/editions/53/sports/FBL,7 – 23 August 2008,"Beijing Guojia Tiyuchang, Beijing Aolinpike Gongyuan, Beijing / Qinghuangdao Shi Ao Ti Zhongxin Tiyuchang, Qinhuangdao / Shanghai Tiyuchang, Shanghai / Shenyang Aolinpike Tiyu Zhongxin Tiyuchang, Shenyang / Tianjin Aolinpike Zhongxin Tiyuchang, Tianjin / Gongren Tiyuchang, Beijing",274 from 16 countries,Round-robin pools advance teams to single-elimination tournament of eight teams.,na,"As in previous Olympics the men’s competition was organized for “U23” players, footballers at most 23 years old, but three older players were allowed on each team. Prior to the Olympics, major discussion ensued when several European clubs would not release their players to compete in the Olympics. After a short summer holiday because of the European Championships, several teams had to compete in the preliminary rounds of the Champions League or UEFA Cup, and required their players to be present. The clubs argued the Olympic tournament was not on the official international calendar, and thus they were not required to release their players, as is common for international tournaments. The International Football Federation (FIFA) meanwhile announced that the tournament had been “informally” on the calendar for years, and clubs would have to oblige. Eventually, the case was taken to the Court of Arbitration for Sport (CAS), which decided in favour of the clubs. Eventually, most players did play in Beijing, although a few were forced to fly back to Europe before completion of the competition.
Two of the affected footballers were the star players of the South American favourites, Lionel Messi (Argentina) and Ronaldinho (Brazil). Both played for Spanish side FC Barcelona, which wanted the players to withdraw. However, Messi was eventually allowed to compete, while Ronaldinho completed a transfer to Italy just before the Olympics. Ronaldinho’s Brazil was looking to finally win the Olympic gold medal that had eluded Brazil for decades, while Argentina was defending its 2004 title, and had won the 2005 and 2007 editions of the U20 World Cup. Other contenders were assumed to be the African sides of Cameroon (the 2000 Champions), Nigeria (gold in 1996) and Italy and the Netherlands from Europe.
Brazil and Argentina were the only teams to qualify for the quarter-finals undefeated. Both needed extra time to win their matches against Cameroon and the Netherlands, respectively, before clashing in the semi-finals. The match was highly anticipated, but turned out to be a fairly one-sided affair, with Argentina beating their neighbours 3-0. Two goals were scored by Sergio Agüero, with his father-in-law (former star player Maradona) watching from the stands. In the other semi-final, Nigeria had little trouble with Belgium, the tournament’s biggest surprise.
In the final, a replay of the 1996 Olympic final in Atlanta, Nigeria and Argentina were evenly matched in the first 45 minutes. In the 58th minute, a quick break from Argentina resulted in the match’s only goal, as Ángel di Maria chipped the ball over the goalkeeper. Nigeria pressed hard in the final half hour, but were unable to pull of the same stunt as in 1996. Argentina thus became the first repeat winners of the Olympic title in 40 years, after Hungary won the title in 1964 and 1968.
"
50162,"Team, Men",1972 Summer Olympics,18,Modern Pentathlon,/editions/18/sports/MPN,27 – 31 August 1972,"Reitstadion, Riem, München / Fechthalle 2, Messegelände (Halle 20), München / Schießanlage, Hochbrück, München / Schwimmhalle, Olympiapark, München / Olympiastadion, Olympiapark, München",57 from 19 countries,Scoring by point tables.  Team scores totalled from adjusted individual scores. Scores adjusted in the fencing competition. Three-man scores with all scores counting.,na,"With three of the top five finishers in the individual competition, the Soviet Union was an easy winner of the team gold medal. The Soviets had previously won the team gold in 1956 and 1964, and were slight favorites, having won the World Championships in 1969 and 1971. Since 1952, Hungary and the Soviet Union had alternated winning the gold medal in team pentathlon – Hungary in 1952, 1960, and 1968, and the USSR in 1956, 1964, and 1972. Hungary finished second, led by the individual gold medalist, András Balczó.
"
70029,"Horizontal Bar, Men",1904 Summer Olympics,3,Artistic Gymnastics,/editions/3/sports/GAR,28 October 1904,"Francis Field, Washington University, St. Louis",3 from 1 countries,"Each competitor performed three exercises, all optional.  Each exercise was judged by three judges on a 0-5 scale, giving a maximum of 15 points for each exercise.  Overall maximum was 45 points.",na,"Each competitor performed three optional exercises, which were judged by three judges on a 0-5 scale, giving a maximum of 15 points for each exercise, and an overall maximum of 45 points. Full results are not available and only three scores are known in this event. Anton Heida and Ed Hennig tied for first with 40 points, just ahead of George Eyser, who had 39. Heida was the defending AAU Champion, having won it in 1903. Hennig was primarily a specialist in the now obscure Indian Club Swinging event, winning that title in 1904 and also the AAU title with Indian Clubs in 1933, 1936-37, 1939-40, 1945-47, and 1950-51, winning that last championship when he was 71-years-old. He was also quite good on this apparatus, winning the 1911 AAU title on high bar. Eyser competed despite a wooden leg, having lost the limb as a youth.
"
155044,"Points Race, Women",2000 Summer Olympics,25,Cycling Track,/editions/25/sports/CTR,21 September 2000 — 18:15,"Dunc Gray Velodrome, Bass Hill, New South Wales",17 from 17 countries,"100 laps (25 km.).  Ten sprints, one every 10 laps (2.5 km.) with points awarded - 5-3-2-1 - to the top four finishers in each sprint.  Points on the last sprint doubled.",na,"This race consisted of 17 starters competing in a finals-only race of 25 kilometers. There were 10 sprints held, one every 10 laps. The 1996 pursuit gold medalist, Antonella Bellutti (ITA), placed second in the first three sprints, and then trailed Russia’s Olga Slyusareva, who won the first and three sprints and had 10 points.The fourth and fifth sprints were won Leontien Zijlaard-van Moorsel, the dominant female cyclist in Sydney, who would eventually win four medals and three gold medals at the 2000 Olympics. Bellutti continued to earn points in the seventh and ninth sprints, and led on the last lap with 17 points. Slyusareva was second with 15, followed by Judith Arndt (GER) and Belem Guerrero (MEX) with 12. Entering the final sprint, Zijlaard-van Moorsel still had only 10 points. The final sprint was won by Spain’s Teodora “Dori” Ruano, whose 10 points were her first of the race. Zijlaard-van Moorsel trailed in second, with the six points moving her up to the silver medal. Bellutti earned two points on the final lap to secure the gold medal with 19 points. All 17 riders finished on the same lap. Afraid to fall, Van Moorsel was at the back of the pack for most of the race, which impacted her ability to respond to outbreaks and attacks. Van Moorsel herself was quite happy with the medal, not having done any specific training for the event.
"
