result_id,event_title,edition,edition_id,sport,sport_url,result_date,result_location,result_participants,result_format,result_detail,result_description
44979,"Doubles, Women",1924 Summer Olympics,8,Tennis,/editions/8/sports/TEN,14 – 19 July 1924,"Stade Tennis de Colombes, Colombes",22 from 8 countries,Single-elimination tournament.,na,"The best American doubles team consisted of the 18-year-old Helen Wills, who won the Olympic singles gold medal, and the 38-year-old Hazel Wightman.  In the final they won easily over Britain’s Phyllis Covell and Kitty McKane, 7-5, 8-6.  Wightman won four US Singles titles (1909-11, 1919), and 16 US titles overall, but is better known as the donor of the Wightman Cup, the women’s international team trophy, and the female equivalent of the Davis Cup.
"
1017,"500 metres, Women",1964 Winter Olympics,37,Speed Skating,/editions/37/sports/SSK,30 January 1964 — 12:25,"Eisschnellaufbahn im Olympiaeisstadion, Innsbruck",28 from 13 countries,na,na,"This was the first women’s event in 1964, as it always was in this era, and the only one for which there seemed to be any suspense as to the winner. In the longer distance events, the gold medals were conceded to Lidiya Skoblikova, the 1963 World Champion. She had won gold medals at the 1960 Winter Olympics in the 1,500 and 3,000, and at the 1963 Worlds, had won all four distances. But the short nature of the 500 left it more open to upsets than the longer races. The world record holder was another Soviet, Inga Voronina, but she had failed to make the Soviet team due to a stomach ailment.
After the pair had false started. Irina Yegorova of the Soviet Union started in the first pair and posted an Olympic record 45.4. There were 28 starters and 14 pairs, and Yegorova’s mark lasted for a long time, as Skoblikova was not scheduled until the 13th pair. Skoblikova started in 11.5 to Yegorova’s 11.4, but her strength then brought her around in 45.0, the second fastest time ever, winning her the gold medal. The Soviets swept the medals with Tatyana Sidorova finishing in 44.5. This was the first ever medal sweep in Olympic speed skating, although the Norwegian men would match it six days later in the 5,000 m. Yegorova was a top sprinter, who had won a pre-Olympic test on 26 January, defeating Skoblikova in the process. She had been second in the 500 at the 1963 World Championships, and would win it at the 1964 and 1966 Worlds. Skoblikova was on her way, winning her third Olympic gold medal, and would sweep all four distances in Innsbruck. A few weeks later she would win the 1964 World Championships, and would win all four distances there as well, tying Yegorova for first in the 500.
"
134346,"Heavyweight, Freestyle (≤72 kilograms), Women",2004 Summer Olympics,26,Wrestling,/editions/26/sports/WRE,22 – 23 August 2004,"Olympiako Gymnastirio Ano Liosion, Ano Liossia",12 from 12 countries,"Round-robin pools, winner of each pool advanced to semi-finals. Runners-up in each pool advanced to classification round for 5/6 places.",na,"This was the only 2004 women’s wrestling event in which the favorite did not win. That role settled on Japan’s Kyoko Hamaguchi, who had won the 2002-03 World Championships. Her main contenders were expected to be China’s Wang Xu, runner-up at the 2002 Worlds, American Toccara Montgomery, runner-up at the 2003 Worlds, and Canadian Christine Nordhagen, World Champion in 2000 and three times a World Champion as a middleweight. Only Wang and Hamaguchi got through the pools to the knockout phase, where they were drawn against each other in the semi-final, with Wang winning, 6-4, in a controversial decision where the Japanese coaches thought two points awarded to Wang should have gone to Hamaguchi. Wang’s finals opponent was Russian Gyuzel Manyurova, who had recently won the 2004 European title, but she was no match for Wang, who won the gold medal, 7-2. Hamaguchi did come back to win the bronze medal, which she would repeat at Beijing in 2008. At only 18-years-old, Wang’s victory made her the youngest ever Olympic wrestling champion.
"
111676,"Foil, Team, Women",1988 Summer Olympics,22,Fencing,/editions/22/sports/FEN,27 – 28 September 1988,"Pen-sing Gyeong-ji-jang, Ol-lim-pik Gong-won, Seoul",60 from 12 countries,na,na,"Hungary may been World Champions but the events of the individual event a week earlier propelled West Germany into being overwhelming gold medal favourites. The West German team included all three medallists from the individual foil in Seoul and were barely troubled in their gold medal victory. No opposing team won more than 4 bouts against them, a feat shared by losing finalists Italy and by quarter-final losers France. Hungary defeated the Soviets for bronze.
"
65741,"800 metres, Women",2000 Summer Olympics,25,Athletics,/editions/25/sports/ATH,22 – 25 September 2000,"Olympic Stadium, Olympic Park, Sydney, New South Wales",38 from 30 countries,na,na,"Maria Mutola had won three world indoor titles, but had struggled at major outdoor internationals, despite often being favored. She was competing in her fourth Olympics, but her only medal had been a bronze in 1996. The 1999 World Champion had been Czech athlete Ludmila Formanová but she withdrew in round one with an injured ankle. The final pace was set by Czech Helena Fuchsová who led thru 400 metres in a rapid 55.04. Britain’s Kelly Holmes went into the lead at 600 metres, trailed by Mutola and Austria’s Steffi Graf. Mutola moved into the lead off the final turn and pulled away to win by four metres, with Graf getting silver and Holmes the bronze. Mutola had ended her big-meet jinx and would win the 2001 and 2003 World Championships. This was the first ever gold medal won for Mozambique.
"
159648,"Single Sculls, Women",2000 Summer Olympics,25,Rowing,/editions/25/sports/ROW,17 – 23 September 2000,"Sydney International Regatta Centre, Penrith, New South Wales",19 from 19 countries,na,na,"Belarus had won the women’s single sculls event at the 1996 Summer Olympics and the 1997 and 1999 World Championships with Yekaterina Karsten, who returned to the Games in 2000 as the favorite to defend her crown. Other contenders included Germany’s Katrin Rutschow-Stomporowski, runner-up at the last two World Championships and 1996 Olympic champion in the quadruple sculls, Rumyana Neykova, the 1999 World third-place finisher, and Sweden’s Maria Brandin, the 1995 World Champion and 1997 and 1998 bronze medalist. Brandin was also the winner of the Princess Royal Challenge Cup at the Henley Royal Regatta every year from 1993 through 1998 except 1994. Russia had won the 1998 World Championships, but sent a different rower, Yuliya Aleksandrova, to Sydney.
Rutschow-Stomporowski had the fastest time in the opening round, in a heat that included Aleksandrova, while Karsten, Neykova, and New Zealand’s Sonia Waddell won the other heats. Brandin, meanwhile, was eliminated in Neykova’s semi-final, which included Waddell and Australian Gina Douglas, while Germany, Belarus, and Russia all advanced in the other heat. In the medal round, the final section of the course played host to an extremely exciting conclusion, with the three front runners finishing within a second of each other and over seven seconds ahead of the rest of the field. Neykova and Karsten seemed dead even as they crossed the finish line, but a photo finish demonstrated that the latter had defended her gold medal by the slimmest of margins: 0.01 seconds. Rutschow-Stomporowski arrived very shortly thereafter, but still only in time for bronze.
"
396246,"Volleyball, Women",2016 Summer Olympics,59,Volleyball,/editions/59/sports/VVO,7 – 21 August 2016,"Ginásio do Maracanãzinho, Maracanã, Rio de Janeiro",142 from 12 countries,Round-robin pools advanced teams to classification matches.,na,"Like the men’s event, 12 countries took part in a total of 38 matches. Brazil qualified automatically as hosts, and were joined by the top two teams in the 2015 FIVB World Cup in Japan, China and Serbia. Also qualified were the winners of five Continental Olympic Qualification Tournaments in Africa (Cameroon), Asia (Japan), Europe (Russia), NORCECA - North, Central America & Caribbean - (USA) and South America (Argentina). The compliment of 12 teams was made up with four teams (Italy, Netherlands, South Korea and Puerto Rico) coming through two Olympic Qualification Tournaments held in Japan and San Juan, Puerto Rico.
Of the top eight seeds, only Italy failed to qualify for the quarter-finals and with it ended Eleonora Lo Bianco’s hope of a first Olympic medal in her fifth attempt. The defending champions and top seeds Brazil won pool A in spectacular fashion, winning all five matches, and without dropping a set. They came into the tournament as the winners of the FIVB World Grand Prix shortly before the Olympics. The 2013 and 2015 European Champions Russia, and the two Asian entrants, South Korea and Japan, joined Brazil in the quarter-finals out of pool A. Only three matches in this pool went beyond three sets and only one, between the bottom two teams, Cameroon and Argentina went to five sets.
In pool B, the reigning World champions, the United States, were nearly as impressive as Brazil, winning all five matches, but they lost five sets in the process and had to come from a set down in their final match against the 2015 World Cup winners China to win 3-1. China lost three of their five pool matches but just squeezed through to the quarters in fourth place behind both the Netherlands and Serbia, who had finished second to China in the World Cup. The Netherlands engaged in three five-setters in this pool. Firstly they came from 2-1 down against China to win 15-13 in the tie-break set, and then they threw away a 2-1 lead against the USA to lose 2-3 and with a place in the last eight assured they threw away a 2-0 lead to Serbia only to clinch victory 15-8 in the fifth set.
The Netherlands, USA and Serbia all eased into the semi-finals with little difficulty against, respectively, South Korea, Japan and Russia, but the final quarter-final clash between China and Brazil was an epic contest between the 2nd and 3rd teams on the FIVB ranking list. Brazil took the first set 25-15 before China won the next two 25-23, 25-22 before Brazil levelled it at two-sets all before China made it through to the last four with a 15-13 win in the fifth set in the longest women’s match of the tournament, lasting 2hr 14m.
It was far easier for China in the semi-final as they disposed of the Netherlands 3-1, and in a match that swung both ways, Serbia eventually overcame the USA 15-13 in the fifth set in the other semi. The Americans had the consolation of beating the Netherlands 3-1 in the third-place match and thus emulate their men by taking bronze.
The final was between world ranked number two, China and the sixth ranked Serbia, and it was the Europeans who opened up a lead by taking the first set 25-19 before China then took control and proved to be too strong for their opponents, winning the next three sets 25-17, 25-22, 25-23 to secure a 3-1 victory and their third Olympic gold medal and first since 2004. A member of their first gold-medal winning team at Los Angeles in 1984 was Lang Ping, coach of the 2016 team. For the Serbian women, they had the honour of winning their country’s first ever Olympic volleyball medal. China’s Zhu Ting won the MVP, just as she had done in the 2015 World Cup.
"
62161,"100 metres, Men",1980 Summer Olympics,20,Athletics,/editions/20/sports/ATH,24 – 25 July 1980,"Bolshaya arena, Tsentralny stadion imeni V.I. Lenina, Moskva",65 from 40 countries,na,na,"By 1980 there was finally a major international championship open to all athletes, with the inaugural World Cup being held in Düsseldorf in 1977. There Steve Williams won his only major championship ever. In 1978 Scotland’s Allan Wells won the Commonwealth Games silver medal in the century, trailing the evergreen Don Quarrie of Jamaica. Cuba presented its best sprinter since Enrique Figuerola in the person of Silvio Leonard, who won the Pan-American Games gold medal in 1975 and 1979. The best American sprinters of 1980 were probably James Sanford, who ran a series of outstanding times but was often injured, and Stanley Floyd, who won the rare American triple of the NCAA/TAC/Olympic Trials. Unfortunately, neither Floyd nor Sanford could compete in Moskva because of the American-led boycott. With American sprinting strength down the 100 metres was severely devalued, as were several sprint races. In the Olympic final, Wells and Leonard both ran 10.25 but the gold medal went to Wells in a reading of the photo.
"
25352,"Light-Welterweight (≤63.5 kilograms), Men",1984 Summer Olympics,21,Boxing,/editions/21/sports/BOX,29 July – 11 August 1984 — 11:00,"Los Angeles Memorial Sports Arena, Los Angeles, California",37 from 37 countries,Single elimination tournament.,na,"The favorite was Korea’s Kim Dong-Gil who had been runner-up to Cuba’s Carlos García at the 1982 World Championships. But because of the Soviet-led boycott, García could not compete, leaving the field seemingly open for Kim. In the quarter-finals he faced American Jerry Page and lost by a 4-1 decision. This enraged the Korean boxing officials, who threatened to withdraw from the tournament, but later said they were doing it only to call attention to what was considered a pro-American bias among the judges. Page went on to win the gold medal, with unanimous decisions in the semi-finals and over Thailand’s Dhawee Umponmaha in the final. Like all of the United States’s 1984 boxing gold medalists, Page turned professional, but had a desultory career, finishing in 1990 with 11 wins and 4 losses. Umponmaha never fought professionally as a boxer, but he did do so in Muay Thai kickboxing, using the name Khaopong Sitthichuchai.
"
61686,"5,000 metres, Men",1976 Summer Olympics,19,Athletics,/editions/19/sports/ATH,28 – 30 July 1976,"Stade olympique, Parc olympique, Montréal, Québec",36 from 23 countries,na,na,"The defending champion was Lasse Virén but he had not done much since München, other than breaking the world record the week after the 1972 Olympics at an International in Helsinki. He placed third at the 1974 Europeans, behind Britain’s Brendan Foster. Virén was known, however, as a master at peaking. Some thought he was too much of a master at that, and rumors abounded that he one of the first to use blood doping to increase his endurance for the Olympics. This was never proven. In Montréal he had already defended his 10K gold medal. In the 5K final, Foster led for the first 2,000 metres when Virén went to the front. A pack of seven runners was together at the bell, with New Zealanders Rod Dixon and Dick Quax known for their finishing speed. But Virén held them off, winning the gold over Quax in second. Virén became the only man to win the 5K/10K double twice at the Olympics. Dick Quax had only recently recovered from a dose of the flu, during which he had lost 10 lbs in weight.
Both bronze medal winner Klaus-Peter Hildenbrand and 6th place finisher Willy Polleunis had difficult passages to the final. Both men were initially disqualified for impeding home favourite Grant McLaren in their heat but were reinstated after appeal. Foster broke the Olympic record in a very fast heat which saw Lasse Orimus and Marc  Smet run within the previous record but fail to qualify for the final
"
