result_id,event_title,edition,edition_id,sport,sport_url,result_date,result_location,result_participants,result_format,result_detail,result_description
350019,"Combined, Women",2014 Winter Olympics,58,Alpine Skiing,/editions/58/sports/ALP,10 February 2014,"Gornolyzhniy Tsenter Rosa Khutor, Mountain Cluster, Krasnaya Polyana",39 from 21 countries,"One downhill and one slalom run, total time determined placement.",Gates: 41Length: 2713 mStart Altitude: 1755 mVertical Drop: 790 m,"The women’s Alpine skiing program in Sochi started with the Super Combined, which was held in this format (a downhill and one slalom run) for the second time after Vancouver. As with all Alpine skiing events in Sochi the competition took place in the Rosa Khutor Alpine Center. The downhill part was not shortened but held on exactly the same piste as the downhill race two days later. The last three winters saw only seven World Cup Super Combined events organized with only three different winners: Tina Maze (3), Lindsey Vonn (2), and Maria Höfl-Riesch (2), with the Super Combined scheduled for Sochi in 2012 cancelled due to heavy snow. The reigning World champion from 2013 was Höfl-Riesch, while Anna Fenninger won in 2011 with Maze bringing home silver both times. This winter saw only one World Cup Super Combined, which was won by Marie-Michèle Gagnon in Austrian Zauchensee, but with a Super G instead of a downhill, which favors technical skiiers. As Vonn was unable to compete after tearing her right ACL twice in 2013 (the first time at the World Championships in Schladming), the only two big favorites left were Maze and Höfl-Riesch.
Skiing first in the downhill phase Italian Francesca Marsaglia set a time of 1:43.96 and held onto the lead until the seventh skier to start, Lotte Sejersted (NOR), produced a best time of 1:43.85. Lara Gut (SUI), arguably more of a downhill and Super G specialist, then produced a leading time of 1:43.15 to give herself a chance to medal. The only skier to better this time was Julia Mancuso (USA) who skied the course in 1:42.68. Defending champion, Maria Höfl-Riesch (GER), produced a time of 1:43.72 for fifth place and keep her chances of a medal open.
With the top 30 going in reverse order, Šárka Strachová (CZE) was to produce the fastest slalom run of 50.10 seconds, but a 25th place in the downhill section meant she finished ninth overall. Michaela Kirchgasser (AUT), more of a slalom specialist, produced the second quickest slalom for a combined time of 2:36.41, and led as several skiers came in behind her – eventually she would finish seventh. Ragnhild Mowinckel (NOR) and Dominique Gisin (SUI) briefly held the overall lead, until Austrian Nicole Hosp produced a fine run to give her an overall time of 2:35.02. She held onto the lead until Höfl-Riesch produced the third fastest slalom, to take the overall lead with 2:34.62. Gut tried to put in a performance, but was unable to finish the course, so leaving Mancuso the last of the medal contenders. Although only 13th fastest in the slalom, this was enough to give her a combined time of 2:35.15 for the bronze medal.
The first six finishers represented six different nations. As the day before in the men’s downhill, ski manufacturer Head won gold (Höfl-Riesch) and bronze (Mancuso), while Hosp earned silver with Fischer. Höfl-Riesch defended her title and followed in the footsteps of Janica Kostelić who won this event in 2002 and 2006. In total Höfl-Riesch became the sixth Alpine skier (and fourth women) to defend a gold medal.
"
350088,"30 kilometres (Mass Start, Freestyle), Women",2014 Winter Olympics,58,Cross Country Skiing,/editions/58/sports/CCS,22 February 2014 — 13:30,"Kompleks Dlya Sorevnovaniy Po Lyzhnym Gonkam i Biatlonu Laura, Mountain Cluster, Krasnaya Polyana",57 from 24 countries,na,"Course Length: 29,841 mHeight Differential: 90 mIntermediate 1: 8.0 kmIntermediate 2: 18.0 kmIntermediate 3: 25.0 kmMaximum Climb: 56 mTotal Climbing: 1,074 m","After 10 kilometers this event became an all Norwegian contest as Marit Bjørgen, Therese Johaug and Kristin Størmer Steira built up a lead of around a minute from the rest of the field. The three clearly raced as a team, taking turns leading until the final two kilometers, when Johaug and Bjørgen pulled away from their teammate. Obviously the Norwegians left their waxing problems from the early days of Sochi far behind, sweeping the medals in an event no Nordic country had ever won. Approaching the last hill and then coming into the stadium, Johaug could not challenge Bjørgen’s lead in the sprint, finishing 2.6 sec behind the winner. Steira, a slightly surprising medal winner, came in on third place another 23.6 sec behind Johaug but well ahead of the fast finishing Kerttu Niskanen from Finland. One of the favorites, Poland’s Justyna Kowalczyk, the defending gold medalist, had to retire halfway through the race due to an injury after being hit by another skier.
In winning, Bjørgen equaled her gold medal count at Vancouver. Her sixth gold medal also equaled the Olympic Winter Games record of Soviet speed skater Lidiya Skoblikova and Russian cross-country skier Lyubov Yegorova. With her additional three silver medals and one bronze medal, Bjørgen became now the most successful woman in Olympic Winter Games history, although her 10 medals equalled the female Winter best by Stefania Belmondo (ITA-CCS) and Raisa Smetanina (URS-CCS).
"
32783,"Basketball, Women",1992 Summer Olympics,23,Basketball,/editions/23/sports/BKB,30 July –  7 August 1992,"Palacio Municipal de Deportes de Badalona, Badalona",94 from 8 countries,Round-robin pools advanced teams to classification matches.,na,"Thru 1991, the US women’s team had a 42-game unbeaten streak in international competition, having won the 1990 World Championships with a final round victory over Yugoslavia, 88-78.  But at the 1991 Pan-American Games, the USA was defeated by Brazil and Cuba.  The 1992 tournament appeared more wide open, with the break-up of the Soviet Union.  The USSR had won the 1989 European Championships, but at Barcelona, there was no Russian team, but a combined team representing many of the former Soviet Republics – the Unified Team (EUN).  In the tournament, the USA easily won Group B, going undefeated.  The Unified Team finished second in Group A, losing to Cuba.  The semi-finals saw the USA play the former Soviet team, and stunningly, the Unified Team won, 79-73.  The Unifieds then defeated China in the final to win the gold medal, with the United States defeating Cuba for the bronze medal.
"
925349,"Speed, < 6.5 m, Men",1900 Summer Olympics,2,Motorboating,/editions/2/sports/MBO,24 June 1900,"Bassin de la Seine, Argenteuil",6 from 1 countries,na,Distance: 12 km,na
5782,"400 metres Freestyle, Women",1964 Summer Olympics,16,Swimming,/editions/16/sports/SWM,17 – 18 October 1964,"Kokuritsu Yoyogi Kyogijo, Shibuya, Tokyo",31 from 16 countries,na,na,"Marilyn Ramenofsky of the United States had set three world records in this event earlier in 1964 and came to Tokyo as the favorite. In fact it was thought that the Americans could sweep the event, with Ginny Duenkel, already a bronze medalist in Tokyo in the 100 back, and Terri Lee Stickles. Ramenofsky led the final through 175 metres, when she was caught by Duenkel who gradually pulled away from her teammate. Duenkel held on to upset Ramenofsky and win the gold medal, with Stickles completing the American sweep by outlasting Australia’s Dawn Fraser. Duenkel posted 4:43.3, a personal best for her by 3/10ths of a second, but well off Ramenofsky’s world record of 4:39.5.
"
25879,"Welterweight (≤67 kilograms), Men",1988 Summer Olympics,22,Boxing,/editions/22/sports/BOX,20 September –  1 October 1988,"Jam-sil Hak-saeng Che-yuk-gwan, Seoul Sports Complex, Seoul",44 from 44 countries,Single elimination tournament.,na,"As one of the few non-Cubans who had won gold at the 1986 World Championships, America’s Kenny Gould had every reason to be the gold medal favourite in Seoul. His performances in the early rounds did little to dent American enthusiasm and when France’s Laurent Boudouani upset Song Gyeong-Seop of Korea it appeared Gould would advance to the final comfortably when the two met in the semi-final. Boudouani had other ideas and, being the bigger man, bullied the more skillful American around the ring to take the decision.
Opposing the Frenchman in the final was Robert Wangila, the African champion from Kenya. Wangila was the complete antithesis of Gould - a powerful built fighter with a massive punch. After some initial sparring the Kenyan connected with Boudouani’s jaw on the two minute mark and sent him sprawling to the canvas. The Frenchman saw out the round and another big punch knocked him down again in round two and the referee stepped in to save further punishment. As of 2012 Wangila remains the only Kenyan to have won an Olympic title outside track & field athletics.
Both finalists launched professional careers albeit with very different outcomes. Wangila based himself in Las Vegas and had won 22 of his 26 bouts when he faced David Gonzales in July 1994. After being stopped in the seventh round of a brutal fight he collapsed in his dressing room and slipped into a coma. He never regained consciousness and died three days later. His body was returned but an argument between his wife and parents over whether he had converted from Christianity to Islam delayed his funeral until a court rendered its’ verdict. Two years after Wangila’s death Boudouani began a reign as the WBA light middleweight champion.
"
51565,"Free Rifle, Three Positions, 300 metres, Men",1912 Summer Olympics,6,Shooting,/editions/6/sports/SHO, 2 July 1912 — 11:00,"Kaknäs, Djurgården, Stockholm",84 from 9 countries,"300 metres. 120 shots, 40 each standing, kneeling, and prone. 400 posible in each position, 1,200 possible total. Ties decided by 1) number of hits on target, and 2) number of black center hits, number of 10s, number of 9s, etc.",na,"Despite a relatively poor score in the standing shooting, placing only 13th in that section, France’s Paul Colas won the gold medal in the free rifle event because he had the highest score in both the kneeling and prone positions.  Both Colas and the runner-up, Lars Jørgen Madsen (DEN), had competed in this event at London in 1908, with Madsen finishing 14th and Colas 25th.  Colas competed in five shooting events in Stockholm, and also won the gold medal in the 600 metre military rifle event.  He also competed in Olympic shooting in 1920 and 1924.  In addition to his individual gold medals at Stockholm, he won team shooting medals in 1908 (bronze in small-bore rifle team) and 1924 (silver in free rifle team).
"
325026,"Featherweight (≤68 kilograms), Men",2012 Summer Olympics,54,Taekwondo,/editions/54/sports/TKW, 9 August 2012,"ExCeL, Newham, London",16 from 16 countries,Single-elimination tournament. All fighters losing to the finalists in each pool advance to repêchage tournament for the bronze medal.,na,"Turkey’s Servet Tazegül had won a bronze medal in this event in 2008 but had dominated the class since then, winning three European Championships and the 2011 World Championships. In the semi-final he faced Britain’s Martin Stamper, who had beaten Tazegül at the 2011 German Open and had the crowd on his side, but Tazegül won comfortably to reach the final. The other finalist was Mohammad Bagheri Motamed of Iran, who had struggled early. In the quarters he faced 2008 bronze medalist Rohullah Nikpai of Afghanistan and won in sudden-death. In the semi-finals he defeated Brazil’s Diogo da Silva only by superiority decision after tying on points.
The final was very close. Tazegül went ahead 5-3 in the second round, but Bagheri Motamed closed to 5-4. After his opponent received penalty points, Tazegül then held on to win the gold medal, 6-5. The bronze medals went to Nikpai, who repeated his 2008 bronze, and American Terrence Jennings, who went thru the repêchage after losing to Tazegül in the round of 16.
"
51729,"Free Rifle, Three Positions, 300 metres, Open",1972 Summer Olympics,18,Shooting,/editions/18/sports/SHO, 2 September 1972 — 9:00,"Schießanlage, Hochbrück, München",33 from 20 countries,"300 metres. 120 shots, 40 shots prone, 40 kneeling, and 40 standing. 400 possible at each distance, 1,200 posible overall.",na,"This was the final time that free rifle was contested at the Olympics. The gold medalist, Lones Wigger, is the most highly decorated shooter in US history. He had won gold in the small-bore three positions and silver in the small-bore prone at the 1964 Olympics, adding his third medal and second gold in München. In international competition, Wigger won over 100 medals and set 29 world records in various events and competitions. With his victory in free rifle, Wigger joined Soviet Anatoly Bogdanov, who also won gold in small-bore (1956) and free rifle (1952). The silver medal went to Soviet Boris Melnik. Originally, he was the leader when the unofficial scores were posted, with 1,155 to 1,154 for Wigger. But official scoring brought Wigger up to 1,155 and he won the tie-breaker with a better score on the last string fired kneeling, 97 for Wigger to 96 for Melnik.
"
28565,"Featherweight (≤60 kilograms), Men",1924 Summer Olympics,8,Weightlifting,/editions/8/sports/WLF,21 July 1924,"Vélodrome d'Hiver, Paris",21 from 11 countries,"Total of best lifts in one-hand snatch, one-hand clean & jerk, military press, two-hand snatch, and two-hand clean & jerk determined placement.",na,"The 1922 World Champion, Heinrich Graf, had turned professional, leaving the 1923 Champion, Austrian Andreas Stadler as the top favourite in this event. He had won the World Championships in Vienna, where the entire podium had been Austrian (with Rosinek in second). But a more international field was present in Paris, and Stadler could not match the performances of 20-year-old Pierino Gabetti of Sestri Ponente. The Italian had the best lift in four of the five events and won by a wide margin.
"
