edition,edition_id,country_noc,sport,event,result_id,athlete,athlete_id,pos,medal,isTeamSport
1928 Summer Olympics,9,NZL,Swimming,"1,500 metres Freestyle, Men",4855,Dave Lindsay,49635,4 h2 r1/3,,False
1928 Summer Olympics,9,SWE,Swimming,"4 × 200 metres Freestyle Relay, Men",4887,Aulo Gustafsson,50391,5,,True
1928 Summer Olympics,9,SWE,Swimming,"4 × 200 metres Freestyle Relay, Men",4887,Sven Pettersson,50461,5,,True
1928 Summer Olympics,9,SWE,Swimming,"4 × 200 metres Freestyle Relay, Men",4887,Eskil Lundahl,50435,5,,True
1928 Summer Olympics,9,SWE,Swimming,"4 × 200 metres Freestyle Relay, Men",4887,Arne Borg,50360,5,,True
1928 Summer Olympics,9,SWE,Swimming,"4 × 200 metres Freestyle Relay, Men",4887,Åke Borg,50361,5,,True
1928 Summer Olympics,9,SWE,Swimming,"100 metres Backstroke, Men",4866,Eskil Lundahl,50435,5 h1 r2/3,,False
1928 Summer Olympics,9,SWE,Swimming,"100 metres Backstroke, Men",4866,Roland Johansson,50413,4 h1 r1/3,,False
1928 Summer Olympics,9,SWE,Swimming,"200 metres Breaststroke, Men",4877,Erik Harling,50395,5,,False
1928 Summer Olympics,9,SWE,Swimming,"200 metres Breaststroke, Men",4877,Tage Wissnell,50496,6 h4 r1/3,,False
1928 Summer Olympics,9,SWE,Swimming,"200 metres Breaststroke, Women",4921,Brita Hazelius,50249,6,,False
1928 Summer Olympics,9,SWE,Swimming,"200 metres Breaststroke, Women",4921,Marianne Gustafsson,50243,6 h1 r2/3,,False
1928 Summer Olympics,9,SWE,Weightlifting,"Lightweight, Men",28702,Helge Sjögren,56749,15,,False
1928 Summer Olympics,9,NZL,Swimming,"400 metres Freestyle, Women",4905,Kay Miller,49598,5 h1 r2/3,,False
1928 Summer Olympics,9,NZL,Swimming,"100 metres Freestyle, Women",4893,Kay Miller,49598,6 h2 r2/3,,False
1928 Summer Olympics,9,SWE,Swimming,"1,500 metres Freestyle, Men",4855,Arne Borg,50360,1,Gold,False
1928 Summer Olympics,9,NZL,Swimming,"100 metres Freestyle, Women",4893,Ena Stockley,49613,5 h1 r2/3,,False
1928 Summer Olympics,9,NZL,Swimming,"400 metres Freestyle, Men",4843,Dave Lindsay,49635,3 h6 r1/3,,False
1928 Summer Olympics,9,NZL,Swimming,"100 metres Backstroke, Men",4866,Len Moorhouse,49639,3 h3 r1/3,,False
1928 Summer Olympics,9,SWE,Swimming,"400 metres Freestyle, Men",4843,Arne Borg,50360,3,Bronze,False
1928 Summer Olympics,9,SWE,Sailing,"8 metres, Open",9359,Wilhelm Törsleff,63969,3,Bronze,True
1928 Summer Olympics,9,SWE,Swimming,"100 metres Freestyle, Men",4829,Eskil Lundahl,50435,4 h1 r1/3,,False
1928 Summer Olympics,9,SWE,Fencing,"Épée, Individual, Men",77461,Gustaf Dyrssen,35052,=8 p1 r2/4,,False
1928 Summer Olympics,9,SWE,Fencing,"Épée, Individual, Men",77461,Nils Hellsten,23417,5,,False
1928 Summer Olympics,9,SWE,Fencing,"Foil, Individual, Men",77141,Ivar Tingdahl,23460,4 p8 r1/3,,False
1928 Summer Olympics,9,SWE,Fencing,"Foil, Individual, Men",77141,Bertil Uggla,76432,12,,False
1928 Summer Olympics,9,SWE,Equestrian Jumping,"Team, Men",185081,Ernst Hallberg,12085,3,Bronze,True
1928 Summer Olympics,9,SWE,Equestrian Jumping,"Team, Men",185081,Carl Björnstjerna,11626,3,Bronze,True
1928 Summer Olympics,9,SWE,Equestrian Jumping,"Team, Men",185081,Karl Hansen,12094,3,Bronze,True
1928 Summer Olympics,9,SWE,Fencing,"Épée, Individual, Men",77461,Gunnar Cederschiöld,23396,=9 p1 r1/4,,False
1928 Summer Olympics,9,SWE,Equestrian Jumping,"Individual, Men",185080,Ernst Hallberg,12085,25,,False
1928 Summer Olympics,9,SWE,Equestrian Jumping,"Individual, Men",185080,Karl Hansen,12094,6,,False
1928 Summer Olympics,9,SWE,Equestrian Eventing,"Team, Men",185068,Victor Ankarcrona,11554,AC,,True
1928 Summer Olympics,9,SWE,Equestrian Eventing,"Team, Men",185068,Sven Colliander,11769,AC,,True
1928 Summer Olympics,9,SWE,Equestrian Eventing,"Team, Men",185068,Nils Kettner,12219,AC,,True
1928 Summer Olympics,9,SWE,Equestrian Eventing,"Individual, Men",185063,Victor Ankarcrona,11554,DNF,,False
1928 Summer Olympics,9,SWE,Equestrian Eventing,"Individual, Men",185063,Sven Colliander,11769,13,,False
1928 Summer Olympics,9,NZL,Swimming,"100 metres Backstroke, Women",4915,Ena Stockley,49613,7,,False
1928 Summer Olympics,9,SWE,Equestrian Jumping,"Individual, Men",185080,Carl Björnstjerna,11626,9,,False
1928 Summer Olympics,9,SWE,Fencing,"Épée, Team, Men",79044,Nils Hellsten,23417,3 p4 r1/4,,True
