edition,edition_id,country_noc,sport,event,result_id,athlete,athlete_id,pos,medal,isTeamSport
1936 Summer Olympics,11,SUI,Handball,"Handball, Men",34500,Werner Scheurmann,32667,3,Bronze,True
1936 Summer Olympics,11,SUI,Hockey,"Hockey, Men",35547,Roland Annen,20178,=10,,True
1936 Summer Olympics,11,SUI,Hockey,"Hockey, Men",35547,Roger Toffel,20227,=10,,True
1936 Summer Olympics,11,SUI,Hockey,"Hockey, Men",35547,René Courvoisier,20182,=10,,True
1936 Summer Olympics,11,SUI,Rowing,"Coxed Pairs, Men",157959,Rolf Spring,39812,5,,True
1936 Summer Olympics,11,SUI,Rowing,"Coxed Pairs, Men",157959,Hans Appenzeller,39688,5,,True
1936 Summer Olympics,11,SUI,Rowing,"Coxed Pairs, Men",157959,Georges Gschwind,39730,5,,True
1936 Summer Olympics,11,SUI,Rowing,"Coxless Pairs, Men",157949,Gustave Riotton,2302265,5,,True
1936 Summer Olympics,11,SUI,Rowing,"Coxless Pairs, Men",157949,Karl Müller,39771,5,,True
1936 Summer Olympics,11,LAT,Athletics,"50 kilometres Race Walk, Men",58262,Adalberts Bubenko,73074,3,Bronze,False
1936 Summer Olympics,11,SUI,Rowing,"Coxless Pairs, Men",157949,Wilhelm Klopfer,39749,5,,True
1936 Summer Olympics,11,LAT,Athletics,"50 kilometres Race Walk, Men",58262,Jānis Dāliņš,73076,DNF,,False
1936 Summer Olympics,11,LAT,Athletics,"50 kilometres Race Walk, Men",58262,Arnolds Krūkliņš,73087,DQ,,False
1936 Summer Olympics,11,LAT,Athletics,"Javelin Throw, Men",58364,Oto Jurģis,73083,13,,False
1936 Summer Olympics,11,SUI,Rowing,"Double Sculls, Men",157941,Eugen Studach,39823,4 h1 r2/3,,True
1936 Summer Olympics,11,LAT,Athletics,"3,000 metres Steeplechase, Men",58256,Voldemārs Vītols,73102,7,,False
1936 Summer Olympics,11,SUI,Hockey,"Hockey, Men",35547,Walter Meier,20209,=10,,True
1936 Summer Olympics,11,SUI,Hockey,"Hockey, Men",35547,Walter Scherrer,20221,=10,,True
1936 Summer Olympics,11,SUI,Hockey,"Hockey, Men",35547,Denis Metein,701755,=10,,True
1936 Summer Olympics,11,YUG,Artistic Gymnastics,"Team All-Around, Women",70127,Maja Veršeč,29336,4,,True
1936 Summer Olympics,11,LAT,Art Competitions,"Literature, Lyric Works, Open",920046,Wilfried Strik-Strikfeldt,921027,AC,,False
1936 Summer Olympics,11,LAT,Art Competitions,"Painting, Drawings And Water Colors, Open",920054,Rūdolfs Mazūrs,921026,AC,,False
1936 Summer Olympics,11,LAT,Art Competitions,"Painting, Paintings, Open",920052,Augusts Annuss,921024,HM,,False
1936 Summer Olympics,11,LAT,Art Competitions,"Painting, Paintings, Open",920052,Voldemārs Vimba,921028,AC,,False
1936 Summer Olympics,11,LAT,Art Competitions,"Painting, Paintings, Open",920052,Konstantīns Visotskis,921029,AC,,False
1936 Summer Olympics,11,LAT,Athletics,"Marathon, Men",58231,Artūrs Motmillers,73089,28,,False
1936 Summer Olympics,11,SUI,Rowing,"Coxed Fours, Men",157975,Hans Homberger,39737,2,Silver,True
1936 Summer Olympics,11,SUI,Rowing,"Coxed Fours, Men",157975,Hermann Betschart,39694,2,Silver,True
1936 Summer Olympics,11,SUI,Rowing,"Coxless Fours, Men",157967,Karl Schmid,39796,3,Bronze,True
1936 Summer Olympics,11,SUI,Rowing,"Coxless Fours, Men",157967,Alex Homberger,39735,3,Bronze,True
1936 Summer Olympics,11,SUI,Rowing,"Coxless Fours, Men",157967,Hans Homberger,39737,3,Bronze,True
1936 Summer Olympics,11,SUI,Rowing,"Coxless Fours, Men",157967,Hermann Betschart,39694,3,Bronze,True
1936 Summer Olympics,11,SUI,Rowing,"Coxed Pairs, Men",157959,Henri Graf,2302254,5,,True
1936 Summer Olympics,11,SUI,Rowing,"Double Sculls, Men",157941,Kurt Haas,39743,4 h1 r2/3,,True
1936 Summer Olympics,11,SUI,Hockey,"Hockey, Men",35547,Erwin Greuter,701756,=10,,True
1936 Summer Olympics,11,SUI,Handball,"Handball, Men",34500,Willy Schäfer,32670,3,Bronze,True
1936 Summer Olympics,11,SUI,Rowing,"Single Sculls, Men",157926,Ernst Rufli,39788,5,,False
1936 Summer Olympics,11,SUI,Modern Pentathlon,"Individual, Men",50045,Willy Grundbacher,35033,32,,False
1936 Summer Olympics,11,SUI,Fencing,"Foil, Individual, Women",85601,Denise Kramer-Scholer,20934,5 p4 r2/4,,False
1936 Summer Olympics,11,SUI,Fencing,"Foil, Individual, Women",85601,Yvonne Bornand,20927,5 p5 r1/4,,False
1936 Summer Olympics,11,SUI,Gliding,"Gliding, Open",900065,Hermann Schreiber,902123,AC,,False
1936 Summer Olympics,11,SUI,Gliding,"Gliding, Open",900065,Marcel Godinat,902126,AC,,False
1936 Summer Olympics,11,SUI,Handball,"Handball, Men",34500,Willy Gysi,32645,3,Bronze,True
1936 Summer Olympics,11,SUI,Handball,"Handball, Men",34500,Robert Studer,32677,3,Bronze,True
1936 Summer Olympics,11,SUI,Handball,"Handball, Men",34500,Erich Schmitt,32669,3,Bronze,True
1936 Summer Olympics,11,SUI,Handball,"Handball, Men",34500,Rolf Faes,32641,3,Bronze,True
1936 Summer Olympics,11,SUI,Handball,"Handball, Men",34500,Erland Herkenrath,32646,3,Bronze,True
1936 Summer Olympics,11,SUI,Handball,"Handball, Men",34500,Burkhard Gantenbein,32642,3,Bronze,True
1936 Summer Olympics,11,SUI,Handball,"Handball, Men",34500,Werner Meyer,32660,3,Bronze,True
1936 Summer Olympics,11,SUI,Handball,"Handball, Men",34500,Max Streib,32676,3,Bronze,True
1936 Summer Olympics,11,SUI,Handball,"Handball, Men",34500,Georg Mischon,32661,3,Bronze,True
1936 Summer Olympics,11,SUI,Handball,"Handball, Men",34500,Ernst Hufschmid,32649,3,Bronze,True
1936 Summer Olympics,11,SUI,Handball,"Handball, Men",34500,Eugen Seiterle,32674,3,Bronze,True
1936 Summer Olympics,11,SUI,Handball,"Handball, Men",34500,Edy Schmid,32668,3,Bronze,True
1936 Summer Olympics,11,SUI,Handball,"Handball, Men",34500,Max Bloesch,32633,3,Bronze,True
1936 Summer Olympics,11,SUI,Handball,"Handball, Men",34500,Willy Hufschmid,32650,3,Bronze,True
1936 Summer Olympics,11,SUI,Modern Pentathlon,"Individual, Men",50045,Hans Baumann,35029,DNF,,False
1936 Summer Olympics,11,SUI,Handball,"Handball, Men",34500,Rudolf Wirz,32682,3,Bronze,True
1936 Summer Olympics,11,SUI,Hockey,"Hockey, Men",35547,Adolf Fehr,20184,=10,,True
1936 Summer Olympics,11,SUI,Modern Pentathlon,"Individual, Men",50045,Karl Wyss,35047,11,,False
1936 Summer Olympics,11,SUI,Hockey,"Hockey, Men",35547,Walter Gabutti,701763,=10,,True
1936 Summer Olympics,11,SUI,Hockey,"Hockey, Men",35547,Paul Schmid,701762,=10,,True
1936 Summer Olympics,11,SUI,Hockey,"Hockey, Men",35547,Paul Brunner,701761,=10,,True
1936 Summer Olympics,11,SUI,Hockey,"Hockey, Men",35547,Louis Gilliéron,20187,=10,,True
1936 Summer Olympics,11,SUI,Hockey,"Hockey, Men",35547,Konrad Fehr,20185,=10,,True
1936 Summer Olympics,11,SUI,Hockey,"Hockey, Men",35547,Hans Gruner,20193,=10,,True
1936 Summer Olympics,11,SUI,Fencing,"Foil, Individual, Women",85601,Ingeborg Scheel,20940,5 p1 r2/4,,False
1936 Summer Olympics,11,SUI,Hockey,"Hockey, Men",35547,Giancarlo Luzzani,20205,=10,,True
1936 Summer Olympics,11,SUI,Hockey,"Hockey, Men",35547,Fridolin Kurmann,20200,=10,,True
1936 Summer Olympics,11,SUI,Hockey,"Hockey, Men",35547,Ernst Tüscher,20228,=10,,True
1936 Summer Olympics,11,SUI,Hockey,"Hockey, Men",35547,Charly Légeret,20201,=10,,True
1936 Summer Olympics,11,SUI,Hockey,"Hockey, Men",35547,Isidore Hierholtz,701757,=10,,True
1936 Summer Olympics,11,SUI,Hockey,"Hockey, Men",35547,Josef Frank,701758,=10,,True
1936 Summer Olympics,11,SUI,Hockey,"Hockey, Men",35547,Numa Müller,701759,=10,,True
1936 Summer Olympics,11,YUG,Athletics,"100 metres, Men",58143,Julije Bauer,79381,5 h2 r1/4,,False
1936 Summer Olympics,11,SUI,Hockey,"Hockey, Men",35547,Paul Baumann,701760,=10,,True
1936 Summer Olympics,11,SUI,Handball,"Handball, Men",34500,Paul Gerber,1700122,3,Bronze,True
1936 Summer Olympics,11,YUG,Athletics,"100 metres, Men",58143,Alfonz Kovačić,923236,DNS,,False
1936 Winter Olympics,32,LAT,Ice Hockey,"Ice Hockey, Men",20077,Jānis Rozīte,96949,=13,,True
1936 Summer Olympics,11,YUG,Athletics,"200 metres, Men",58166,Julije Bauer,79381,DNS,,False
1936 Summer Olympics,11,LAT,Cycling Road,"Road Race, Individual, Men",153541,Arvīds Immermanis,14846,AC,,False
1936 Summer Olympics,11,LAT,Cycling Road,"Road Race, Individual, Men",153541,Mārtiņš Mazūrs,15551,AC,,False
1936 Summer Olympics,11,LAT,Basketball,"Basketball, Men",31800,Jānis Tiltiņš,2303064,=15,,True
1936 Summer Olympics,11,LAT,Basketball,"Basketball, Men",31800,Edgars Rūja,2303056,=15,,True
1936 Summer Olympics,11,LAT,Basketball,"Basketball, Men",31800,Alfrēds Hermanovskis,2303025,=15,,True
1936 Summer Olympics,11,LAT,Basketball,"Basketball, Men",31800,Aleksejs Anufrijevs,2303003,=15,,True
1936 Summer Olympics,11,LAT,Basketball,"Basketball, Men",31800,Mārtiņš Grundmanis,6216,=15,,True
1936 Summer Olympics,11,LAT,Basketball,"Basketball, Men",31800,Eduards Andersons,5619,=15,,True
1936 Summer Olympics,11,LAT,Basketball,"Basketball, Men",31800,Ďžems Raudziņš,6933,=15,,True
1936 Summer Olympics,11,LAT,Basketball,"Basketball, Men",31800,Visvaldis Melderis,6653,=15,,True
1936 Summer Olympics,11,LAT,Basketball,"Basketball, Men",31800,Maksis Kazāks,6375,=15,,True
1936 Summer Olympics,11,LAT,Basketball,"Basketball, Men",31800,Rūdolfs Jūrciņš,6348,=15,,True
1936 Summer Olympics,11,LAT,Basketball,"Basketball, Men",31800,Voldemārs Elmūts,6069,=15,,True
1936 Summer Olympics,11,LAT,Athletics,"Decathlon, Men",58376,Jānis Dimza,73077,DNF,,False
1936 Summer Olympics,11,SUI,Fencing,"Sabre, Team, Men",84835,Hans Streiff,2303733,3 p7 r1/4,,True
1936 Summer Olympics,11,SUI,Fencing,"Sabre, Team, Men",84835,Albert Rickenbacher,2303732,3 p7 r1/4,,True
1936 Summer Olympics,11,SUI,Fencing,"Sabre, Team, Men",84835,Adolf Stocker,23376,3 p7 r1/4,,True
1936 Summer Olympics,11,SUI,Fencing,"Sabre, Team, Men",84835,Walter Widemann,23382,3 p7 r1/4,,True
1936 Summer Olympics,11,SUI,Fencing,"Sabre, Team, Men",84835,Alphonse Ruckstuhl,23370,3 p7 r1/4,,True
1936 Summer Olympics,11,SUI,Fencing,"Sabre, Team, Men",84835,Charles Glasstetter,23341,3 p7 r1/4,,True
1936 Summer Olympics,11,SUI,Fencing,"Sabre, Individual, Men",82931,Alphonse Ruckstuhl,23370,8 p5 r1/4,,False
1936 Summer Olympics,11,YUG,Athletics,"4 × 100 metres Relay, Women",58452,Zulejka Stefanini,79375,DNS,,True
1936 Summer Olympics,11,YUG,Athletics,"4 × 100 metres Relay, Women",58452,Jelica Stanojević,79374,DNS,,True
1936 Summer Olympics,11,LAT,Cycling Road,"Road Race, Individual, Men",153541,Aleksejs Jurjevs,14972,AC,,False
1936 Summer Olympics,11,YUG,Athletics,"4 × 100 metres Relay, Women",58452,Vera Neferović,79365,DNS,,True
1936 Summer Olympics,11,LAT,Cycling Road,"Road Race, Individual, Men",153541,Jānis Vītols,17093,AC,,False
1936 Summer Olympics,11,LAT,Cycling Road,"Road Race, Individual, Men",153541,Jekabs Vilsons,1700486,DNS,,False
1936 Winter Olympics,32,LAT,Cross Country Skiing,"18 kilometres, Men",1895,Kārlis Bukass,84459,69,,False
1936 Winter Olympics,32,LAT,Cross Country Skiing,"50 kilometres, Men",1896,Kārlis Bukass,84459,DNS,,False
1936 Winter Olympics,32,LAT,Cross Country Skiing,"50 kilometres, Men",1896,Herberts Dāboliņš,84972,DNS,,False
1936 Winter Olympics,32,LAT,Cross Country Skiing,"50 kilometres, Men",1896,Pauls Kaņeps,87765,DNS,,False
1936 Winter Olympics,32,LAT,Cross Country Skiing,"50 kilometres, Men",1896,Alberts Riekstiņš,96852,DNS,,False
1936 Winter Olympics,32,LAT,Cross Country Skiing,"4 × 10 kilometres Relay, Men",1897,Herberts Dāboliņš,84972,13,,True
1936 Winter Olympics,32,LAT,Cross Country Skiing,"4 × 10 kilometres Relay, Men",1897,Pauls Kaņeps,87765,13,,True
1936 Winter Olympics,32,LAT,Cross Country Skiing,"18 kilometres, Men",1895,Alberts Riekstiņš,96852,67,,False
1936 Winter Olympics,32,LAT,Cross Country Skiing,"18 kilometres, Men",1895,Herberts Dāboliņš,84972,58,,False
1936 Winter Olympics,32,LAT,Cross Country Skiing,"18 kilometres, Men",1895,Pauls Kaņeps,87765,50,,False
1936 Winter Olympics,32,LAT,Alpine Skiing,"Combined, Women",1171,Mirdza Mārtiņšone,81769,DNF,,False
1936 Winter Olympics,32,LAT,Alpine Skiing,"Combined, Men",1166,Askolds Hermanovskis,86602,DNF,,False
1936 Winter Olympics,32,LAT,Alpine Skiing,"Combined, Men",1166,Herberts Bērtulsons,84080,DNF,,False
1936 Summer Olympics,11,LAT,Wrestling,"Heavyweight, Greco-Roman, Men",122572,Alberts Zvejnieks,59250,AC,,False
1936 Summer Olympics,11,LAT,Wrestling,"Light-Heavyweight, Greco-Roman, Men",122540,Edvīns Bietags,59240,2,Silver,False
1936 Summer Olympics,11,LAT,Wrestling,"Featherweight, Greco-Roman, Men",122381,Krisjānis Kundziņš,59243,5,,False
1936 Summer Olympics,11,LAT,Shooting,"Small-Bore Rifle, Prone, 50 metres, Men",51636,Rūdolfs Baumanis,43225,=32,,False
1936 Summer Olympics,11,LAT,Shooting,"Rapid-Fire Pistol, 25 metres, Men",51634,Kārlis Kļava,43226,23,,False
1936 Summer Olympics,11,LAT,Shooting,"Rapid-Fire Pistol, 25 metres, Men",51634,Haralds Marvē,43228,8,,False
1936 Summer Olympics,11,LAT,Cycling Road,"Road Race, Team, Men",153542,Mārtiņš Mazūrs,15551,AC,,True
1936 Summer Olympics,11,LAT,Cycling Road,"Road Race, Team, Men",153542,Jānis Vītols,17093,AC,,True
1936 Summer Olympics,11,LAT,Cycling Road,"Road Race, Team, Men",153542,Arvīds Immermanis,14846,AC,,True
1936 Summer Olympics,11,LAT,Cycling Road,"Road Race, Team, Men",153542,Aleksejs Jurjevs,14972,AC,,True
1936 Summer Olympics,11,LAT,Cycling Road,"Road Race, Individual, Men",153541,Voldemārs Lassi,1700475,DNS,,False
1936 Summer Olympics,11,YUG,Athletics,"100 metres, Men",58143,Darko Dremil,923234,DNS,,False
1936 Summer Olympics,11,YUG,Athletics,"4 × 100 metres Relay, Women",58452,Flora Hofman,79359,DNS,,True
1936 Summer Olympics,11,YUG,Athletics,"80 metres Hurdles, Women",58442,Zulejka Stefanini,79375,6 h4 r1/3,,False
1936 Winter Olympics,32,LAT,Figure Skating,"Singles, Men",12768,Verners Auls,83750,25,,False
1936 Winter Olympics,32,LAT,Figure Skating,"Singles, Men",12768,Eduards Gešels,86032,DNS,,False
1936 Winter Olympics,32,LAT,Figure Skating,"Singles, Women",12792,Alise Dzeguze,80974,23,,False
1936 Winter Olympics,32,LAT,Figure Skating,"Singles, Women",12792,Helēna Žukova,1005264,DNS,,False
1936 Winter Olympics,32,LAT,Figure Skating,"Pairs, Mixed",12816,Hildegarde Švarce,82318,17,,True
1936 Winter Olympics,32,LAT,Figure Skating,"Pairs, Mixed",12816,Eduards Gešels,86032,17,,True
1936 Winter Olympics,32,LAT,Ice Hockey,"Ice Hockey, Men",20077,Aleksejs Auziņš,83753,=13,,True
1936 Winter Olympics,32,LAT,Ice Hockey,"Ice Hockey, Men",20077,Reinis Bluķis,84193,=13,,True
1936 Winter Olympics,32,LAT,Ice Hockey,"Ice Hockey, Men",20077,Arvīds Jurgens,26349,=13,,True
1936 Winter Olympics,32,LAT,Ice Hockey,"Ice Hockey, Men",20077,Herberts Kušķis,88728,=13,,True
1936 Winter Olympics,32,LAT,Ice Hockey,"Ice Hockey, Men",20077,Roberts Lapainis,89423,=13,,True
1936 Winter Olympics,32,LAT,Ice Hockey,"Ice Hockey, Men",20077,Kārlis Paegle,96136,=13,,True
1936 Winter Olympics,32,LAT,Ice Hockey,"Ice Hockey, Men",20077,Arvīds Petersons,96369,=13,,True
1936 Winter Olympics,32,LAT,Ice Hockey,"Ice Hockey, Men",20077,Ādolfs Petrovskis,96391,=13,,True
1936 Winter Olympics,32,LAT,Ice Hockey,"Ice Hockey, Men",20077,Leonīds Vedējs,98593,=13,,True
1936 Winter Olympics,32,LAT,Ice Hockey,"Ice Hockey, Men",20077,Jānis Bebris,83932,=13,,True
1936 Summer Olympics,11,YUG,Athletics,"1,500 metres, Men",58217,Ivan Krevs,79427,DNS,,False
1936 Summer Olympics,11,YUG,Athletics,"1,500 metres, Men",58217,Emil Goršek,79403,7 h2 r1/2,,False
1936 Summer Olympics,11,YUG,Athletics,"800 metres, Men",58204,Karlo Nikhazi,923240,DNS,,False
1936 Summer Olympics,11,YUG,Athletics,"800 metres, Men",58204,Emil Goršek,79403,5 h2 r1/3,,False
1936 Summer Olympics,11,YUG,Athletics,"400 metres, Men",58185,Janez Gabršek,923235,DNS,,False
1936 Summer Olympics,11,YUG,Athletics,"200 metres, Men",58166,Darko Dremil,923234,DNS,,False
1936 Summer Olympics,11,YUG,Athletics,"200 metres, Men",58166,Alfonz Kovačić,923236,DNS,,False
