edition,edition_id,country_noc,sport,event,result_id,athlete,athlete_id,pos,medal,isTeamSport
1980 Summer Olympics,20,URS,Rowing,"Coxed Fours, Men",158840,Dimants Krišjānis,40296,2,Silver,True
1980 Summer Olympics,20,URS,Rowing,"Coxed Fours, Men",158840,Artūrs Garonskis,40246,2,Silver,True
1980 Summer Olympics,20,URS,Rowing,"Coxed Fours, Men",158840,Žoržs Tikmers,40382,2,Silver,True
1980 Summer Olympics,20,URS,Rowing,"Coxed Fours, Men",158840,Dzintars Krišjānis,40297,2,Silver,True
1980 Summer Olympics,20,URS,Rowing,"Coxed Fours, Women",158888,Mariya Fadeyeva,40133,3,Bronze,True
1980 Summer Olympics,20,URS,Rowing,"Eights, Men",158849,Viktor Kakoshin,40285,3,Bronze,True
1980 Summer Olympics,20,URS,Boxing,"Heavyweight, Men",25137,Pyotr Zayev,8568,2,Silver,False
1980 Summer Olympics,20,URS,Rowing,"Coxless Fours, Men",158831,Vitaly Yeliseyev,40267,2,Silver,True
1980 Summer Olympics,20,URS,Canoe Sprint,"Kayak Singles, 500 metres, Men",255581,Vladimir Parfenovich,10999,1,Gold,False
1980 Summer Olympics,20,URS,Canoe Sprint,"Kayak Singles, 1,000 metres, Men",255594,Ramutis Višinskis,11024,4 h2 r3/4,,False
1980 Summer Olympics,20,URS,Canoe Sprint,"Kayak Doubles, 500 metres, Men",255607,Vladimir Parfenovich,10999,1,Gold,True
1980 Summer Olympics,20,URS,Canoe Sprint,"Kayak Doubles, 500 metres, Men",255607,Sergey Chukhray,11018,1,Gold,True
1980 Summer Olympics,20,URS,Canoe Sprint,"Kayak Doubles, 1,000 metres, Men",255620,Vladimir Parfenovich,10999,1,Gold,True
1980 Summer Olympics,20,URS,Rowing,"Coxed Fours, Women",158888,Galina Sovetnikova,40178,3,Bronze,True
1980 Summer Olympics,20,URS,Rowing,"Coxless Pairs, Women",158882,Galina Stepanova,40179,5,,True
1980 Summer Olympics,20,URS,Rowing,"Coxless Pairs, Women",158882,Larisa Zavarzina,40195,5,,True
1980 Summer Olympics,20,URS,Rowing,"Double Sculls, Women",158870,Larisa Popova,40128,1,Gold,True
1980 Summer Olympics,20,URS,Rowing,"Double Sculls, Women",158870,Yelena Khloptseva,40147,1,Gold,True
1980 Summer Olympics,20,URS,Rowing,"Single Sculls, Women",158858,Antonina Makhina,40157,2,Silver,False
1980 Summer Olympics,20,URS,Rowing,"Eights, Men",158849,Hryhoriy Dmytrenko,40114,3,Bronze,True
1980 Summer Olympics,20,URS,Rowing,"Eights, Men",158849,Igor Maystrenko,40314,3,Bronze,True
1980 Summer Olympics,20,URS,Rowing,"Eights, Men",158849,Aleksandr Mantsevich,40318,3,Bronze,True
1980 Summer Olympics,20,URS,Rowing,"Eights, Men",158849,Andrey Lugin,40312,3,Bronze,True
1980 Summer Olympics,20,URS,Rowing,"Eights, Men",158849,Jonas Narmontas,40329,3,Bronze,True
1980 Summer Olympics,20,URS,Rowing,"Eights, Men",158849,Jonas Pinskus,40337,3,Bronze,True
1980 Summer Olympics,20,URS,Rowing,"Eights, Men",158849,Aleksandr Tkachenko,40386,3,Bronze,True
1980 Summer Olympics,20,URS,Rowing,"Eights, Men",158849,Andrey Tishchenko,40384,3,Bronze,True
1980 Summer Olympics,20,URS,Rowing,"Coxed Fours, Men",158840,Juris Bērziņš,40216,2,Silver,True
1980 Summer Olympics,20,URS,Rowing,"Coxless Fours, Men",158831,Aleksandr Kulagin,40301,2,Silver,True
1980 Summer Olympics,20,URS,Hockey,"Hockey, Women",36024,Valentina Zazdravnykh,20303,3,Bronze,True
1980 Summer Olympics,20,URS,Rowing,"Coxless Fours, Men",158831,Aleksey Kamkin,40273,2,Silver,True
1980 Summer Olympics,20,URS,Judo,"Lightweight, Men",15827,Tamaz Namgalauri,34126,=12,,False
1980 Summer Olympics,20,URS,Judo,"Half-Lightweight, Men",15779,Nikolay Solodukhin,34388,1,Gold,False
1980 Summer Olympics,20,URS,Judo,"Extra-Lightweight, Men",15731,Aramby Yemizh,33875,=3,Bronze,False
1980 Summer Olympics,20,URS,Hockey,"Hockey, Women",36024,Lyudmila Frolova,20293,3,Bronze,True
1980 Summer Olympics,20,URS,Hockey,"Hockey, Women",36024,Tatyana Shvyganova,20301,3,Bronze,True
1980 Summer Olympics,20,URS,Hockey,"Hockey, Women",36024,Alina Kham,20291,3,Bronze,True
1980 Summer Olympics,20,URS,Hockey,"Hockey, Women",36024,Tatyana Yembakhtova,20298,3,Bronze,True
1980 Summer Olympics,20,URS,Hockey,"Hockey, Women",36024,Yelena Guryeva,20296,3,Bronze,True
1980 Summer Olympics,20,URS,Hockey,"Hockey, Women",36024,Nadya Filippova,20292,3,Bronze,True
1980 Summer Olympics,20,URS,Hockey,"Hockey, Women",36024,Leyla Akhmerova,20288,3,Bronze,True
1980 Summer Olympics,20,URS,Hockey,"Hockey, Women",36024,Nataliya Buzunova,20289,3,Bronze,True
