edition,edition_id,country_noc,sport,event,result_id,athlete,athlete_id,pos,medal,isTeamSport
1994 Winter Olympics,45,CZE,Figure Skating,"Ice Dancing, Mixed",14125,Martin Šimeček,97547,8,,True
1994 Winter Olympics,45,CZE,Figure Skating,"Ice Dancing, Mixed",14125,Radmila Chroboková,80838,16,,True
1994 Winter Olympics,45,CZE,Figure Skating,"Ice Dancing, Mixed",14125,Milan Brzý,84434,16,,True
1994 Winter Olympics,45,CZE,Ice Hockey,"Ice Hockey, Men",20658,Petr Bříza,84371,5,,True
1994 Winter Olympics,45,CZE,Ice Hockey,"Ice Hockey, Men",20658,Bedřich Ščerban,97216,5,,True
1994 Winter Olympics,45,CZE,Ice Hockey,"Ice Hockey, Men",20658,Jiří Vykoukal,98744,5,,True
1994 Winter Olympics,45,CZE,Ice Hockey,"Ice Hockey, Men",20658,Drahomír Kadlec,87714,5,,True
1994 Winter Olympics,45,CZE,Ice Hockey,"Ice Hockey, Men",20658,Antonín Stavjaňa,97781,5,,True
1994 Winter Olympics,45,CZE,Ice Hockey,"Ice Hockey, Men",20658,Miloslav Hořava,87150,5,,True
1994 Winter Olympics,45,CZE,Ice Hockey,"Ice Hockey, Men",20658,Jiří Veber,98591,5,,True
1994 Winter Olympics,45,CZE,Figure Skating,"Ice Dancing, Mixed",14125,Kateřina Mrázová,81882,8,,True
1994 Winter Olympics,45,CZE,Ice Hockey,"Ice Hockey, Men",20658,Roman Turek,98431,5,,True
1994 Winter Olympics,45,CZE,Figure Skating,"Pairs, Mixed",14104,René Novotný,95915,6,,True
1994 Winter Olympics,45,CZE,Cross Country Skiing,"5/10 kilometres Pursuit, Women",2057,Martina Vondrová,82964,44,,False
1994 Winter Olympics,45,CZE,Figure Skating,"Singles, Women",14083,Irena Zemanová,83110,27 r1/2,,False
1994 Winter Olympics,45,CZE,Figure Skating,"Singles, Women",14083,Lenka Kulovaná,81589,13,,False
1994 Winter Olympics,45,CZE,Cross Country Skiing,"4 × 5 kilometres Relay, Women",2062,Lucie Chroustovská,80840,9,,True
1994 Winter Olympics,45,CZE,Cross Country Skiing,"4 × 5 kilometres Relay, Women",2062,Kateřina Neumannová,81928,9,,True
1994 Winter Olympics,45,CZE,Cross Country Skiing,"4 × 5 kilometres Relay, Women",2062,Iveta Zelingerová,83108,9,,True
1994 Winter Olympics,45,CZE,Cross Country Skiing,"4 × 5 kilometres Relay, Women",2062,Martina Vondrová,82964,9,,True
1994 Winter Olympics,45,CZE,Cross Country Skiing,"5/10 kilometres Pursuit, Women",2057,Jana Rázlová,82164,52,,False
1994 Winter Olympics,45,CZE,Ice Hockey,"Ice Hockey, Men",20658,Jan Vopat,98719,5,,True
1994 Winter Olympics,45,CZE,Cross Country Skiing,"5/10 kilometres Pursuit, Women",2057,Iveta Zelingerová,83108,33,,False
1994 Winter Olympics,45,CZE,Cross Country Skiing,"5/10 kilometres Pursuit, Women",2057,Kateřina Neumannová,81928,6,,False
1994 Winter Olympics,45,CZE,Cross Country Skiing,"30 kilometres, Women",2061,Iveta Zelingerová,83108,DNF,,False
1994 Winter Olympics,45,CZE,Cross Country Skiing,"30 kilometres, Women",2061,Jana Rázlová,82164,42,,False
1994 Winter Olympics,45,CZE,Cross Country Skiing,"30 kilometres, Women",2061,Lucie Chroustovská,80840,39,,False
1994 Winter Olympics,45,CZE,Figure Skating,"Pairs, Mixed",14104,Radka Kovaříková,81554,6,,True
1994 Winter Olympics,45,CZE,Ice Hockey,"Ice Hockey, Men",20658,Kamil Kašťák,87831,5,,True
1994 Winter Olympics,45,CZE,Ice Hockey,"Ice Hockey, Men",20658,Jiří Doležal,85246,5,,True
1994 Winter Olympics,45,CZE,Ice Hockey,"Ice Hockey, Men",20658,Roman Horák,87149,5,,True
1994 Winter Olympics,45,CZE,Ski Jumping,"Large Hill, Team, Men",2436,Jiří Parma,96218,7,,True
1994 Winter Olympics,45,CZE,Ski Jumping,"Large Hill, Team, Men",2436,Ladislav Dluhoš,85232,7,,True
